feature_a,feature_b,spearman_rho,mz_a,mz_b,rt_a,rt_b,mz_diff,rt_diff,candidate_isomer,candidate_isotope_or_adduct,high_corr_near_duplicate,high_corr_other,relation_type
FT-113,FT-112,-0.02958304853041695,1295.8340568472142,1295.833757739158,1325.935889442976,1284.7258569724574,0.0002991080561969284,41.21003247051863,True,False,False,False,candidate_isomer
FT-113,FT-111,0.326971975393028,1295.8340568472142,1295.8363020697318,1325.935889442976,1243.8481834080928,0.0022452225175584317,82.08770603488324,True,False,False,False,candidate_isomer
FT-179,FT-026,0.922652084757348,728.4969707230775,727.9951742528884,1014.0492700576092,1014.168080213055,0.501796470189106,0.11881015544577167,False,True,False,False,candidate_isotope_or_adduct
FT-157,FT-154,0.975228981544771,1263.2947685123595,1263.7971017854209,1498.9586431862058,1498.895810560801,0.5023332730613674,0.06283262540478063,False,True,True,True,candidate_isotope_or_adduct_correlated
FT-157,FT-171,0.9677375256322625,1263.2947685123595,1262.7926388390904,1498.9586431862058,1499.0089198979422,0.5021296732691098,0.05027671173638737,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-157,FT-150,0.7959535201640465,1263.2947685123595,1265.276619401272,1498.9586431862058,1499.076621782328,1.9818508889125042,0.11797859612215689,False,True,False,False,candidate_isotope_or_adduct
FT-157,FT-167,0.6951469583048531,1263.2947685123595,1265.77527779671,1498.9586431862058,1499.0848223250168,2.4805092843505463,0.1261791388110396,False,True,False,False,candidate_isotope_or_adduct
FT-207,FT-212,0.28027341079972656,1034.6551417461487,1034.6524894655838,1455.50905041845,1419.5355960078075,0.0026522805649165093,35.97345441064249,True,False,False,False,candidate_isomer
FT-207,FT-131,0.08863978127136021,1034.6551417461487,1040.328774739611,1455.50905041845,1455.4224047810255,5.673632993462206,0.08664563742445353,False,True,False,False,candidate_isotope_or_adduct
FT-154,FT-171,0.9622966507177033,1263.7971017854209,1262.7926388390904,1498.895810560801,1499.0089198979422,1.0044629463304773,0.113109337141168,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-154,FT-150,0.7755570745044429,1263.7971017854209,1265.276619401272,1498.895810560801,1499.076621782328,1.4795176158511367,0.18081122152693752,False,True,False,False,candidate_isotope_or_adduct
FT-154,FT-167,0.6584278879015721,1263.7971017854209,1265.77527779671,1498.895810560801,1499.0848223250168,1.9781760112891789,0.18901176421582022,False,True,False,False,candidate_isotope_or_adduct
FT-032,FT-036,0.9053998632946001,923.6242483918668,924.1258325459404,1071.5163479969956,1071.4321892574976,0.5015841540736119,0.0841587394979797,False,True,False,False,candidate_isotope_or_adduct
FT-032,FT-045,0.9113328776486671,923.6242483918668,923.1220202532094,1071.5163479969956,1071.5859281352352,0.502228138657415,0.06958013823964393,False,True,False,False,candidate_isotope_or_adduct
FT-032,FT-034,0.8753246753246753,923.6242483918668,924.6284568794596,1071.5163479969956,1071.194488617538,1.0042084875927912,0.32185937945769183,False,True,False,False,candidate_isotope_or_adduct
FT-240,FT-152,0.5111961722488039,1083.3466638903149,1088.69277311038,1455.299982043751,1455.33623852908,5.3461092200650455,0.03625648532897685,False,True,False,False,candidate_isotope_or_adduct
FT-240,FT-127,0.49115516062884484,1083.3466638903149,1089.3621822179891,1455.299982043751,1455.0379438086263,6.015518327674272,0.2620382351246917,False,True,False,False,candidate_isotope_or_adduct
FT-240,FT-123,0.5130006835269993,1083.3466638903149,1089.0265712685955,1455.299982043751,1455.280496632148,5.679907378280632,0.019485411603000102,False,True,False,False,candidate_isotope_or_adduct
FT-036,FT-045,0.8579357484620642,924.1258325459404,923.1220202532094,1071.4321892574976,1071.5859281352352,1.003812292731027,0.15373887773762362,False,True,False,False,candidate_isotope_or_adduct
FT-036,FT-034,0.8175256322624743,924.1258325459404,924.6284568794596,1071.4321892574976,1071.194488617538,0.5026243335191793,0.23770063995971213,False,True,False,False,candidate_isotope_or_adduct
FT-176,FT-016,0.9392207792207792,871.0972026876352,870.5947196667247,967.075674195556,967.2980513141862,0.5024830209105176,0.22237711863022014,False,True,False,False,candidate_isotope_or_adduct
FT-176,FT-175,0.7164456596035543,871.0972026876352,844.0870342319306,967.075674195556,962.9974510538884,27.010168455704616,4.078223141667536,False,True,False,False,candidate_isotope_or_adduct
FT-142,FT-085,0.9069856459330143,1223.287004668688,1224.2975971419808,1299.8451740769872,1299.5622354883926,1.0105924732927178,0.2829385885945612,False,True,False,False,candidate_isotope_or_adduct
FT-142,FT-088,0.9122351332877648,1223.287004668688,1223.7937689750972,1299.8451740769872,1299.7601011100369,0.5067643064091953,0.08507296695029254,False,True,False,False,candidate_isotope_or_adduct
FT-142,FT-081,0.5630075187969925,1223.287004668688,1225.305158770853,1299.8451740769872,1299.0897146683544,2.018154102164999,0.7554594086327597,False,True,False,False,candidate_isotope_or_adduct
FT-085,FT-088,0.9546411483253588,1224.2975971419808,1223.7937689750972,1299.5622354883926,1299.7601011100369,0.5038281668835225,0.19786562164426869,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-085,FT-081,0.5769514695830485,1224.2975971419808,1225.305158770853,1299.5622354883926,1299.0897146683544,1.0075616288722813,0.4725208200381985,False,True,False,False,candidate_isotope_or_adduct
FT-085,FT-084,-0.28374572795625425,1224.2975971419808,1224.2978759761004,1299.5622354883926,1257.7376008872648,0.00027883411962648097,41.824634601127855,True,False,False,False,candidate_isomer
FT-045,FT-034,0.8384688995215311,923.1220202532094,924.6284568794596,1071.5859281352352,1071.194488617538,1.5064366262502062,0.39143951769733576,False,True,False,False,candidate_isotope_or_adduct
FT-091,FT-084,-0.22857142857142856,1251.314808260303,1224.2978759761004,1251.9082930023933,1257.7376008872648,27.01693228420254,5.829307884871469,False,True,False,False,candidate_isotope_or_adduct
FT-152,FT-127,0.9428844839371155,1088.69277311038,1089.3621822179891,1455.33623852908,1455.0379438086263,0.6694091076092263,0.29829472045366856,False,True,False,False,candidate_isotope_or_adduct
FT-088,FT-081,0.6344224196855776,1223.7937689750972,1225.305158770853,1299.7601011100369,1299.0897146683544,1.5113897957558038,0.6703864416824672,False,True,False,False,candidate_isotope_or_adduct
FT-016,FT-175,0.7011346548188654,870.5947196667247,844.0870342319306,967.2980513141862,962.9974510538884,26.507685434794098,4.300600260297756,False,True,False,False,candidate_isotope_or_adduct
FT-212,FT-130,-0.5952153110047846,1034.6524894655838,1040.3294064561312,1419.5355960078075,1419.1001653827748,5.676916990547397,0.4354306250327227,False,True,False,False,candidate_isotope_or_adduct
FT-212,FT-137,-0.5851264524948735,1034.6524894655838,1039.9948749944976,1419.5355960078075,1419.220544280622,5.342385528913837,0.31505172718539143,False,True,False,False,candidate_isotope_or_adduct
FT-127,FT-123,0.9616404647983595,1089.3621822179891,1089.0265712685955,1455.0379438086263,1455.280496632148,0.3356109493936401,0.2425528235216916,False,False,False,True,high_corr_other
FT-131,FT-130,0.48065618591934384,1040.328774739611,1040.3294064561312,1455.4224047810255,1419.1001653827748,0.0006317165202744945,36.32223939825076,True,False,False,False,candidate_isomer
FT-171,FT-150,0.7867395762132604,1262.7926388390904,1265.276619401272,1499.0089198979422,1499.076621782328,2.483980562181614,0.06770188438576952,False,True,False,False,candidate_isotope_or_adduct
FT-171,FT-167,0.6763636363636364,1262.7926388390904,1265.77527779671,1499.0089198979422,1499.0848223250168,2.982638957619656,0.07590242707465222,False,True,False,False,candidate_isotope_or_adduct
FT-112,FT-111,-0.20514012303485987,1295.833757739158,1295.8363020697318,1284.7258569724574,1243.8481834080928,0.00254433057375536,40.87767356436461,True,False,False,False,candidate_isomer
FT-082,FT-211,0.6154203691045796,815.19145248803,815.8635371185956,1299.3902606601064,1299.0589008403172,0.6720846305655641,0.33135981978921336,False,True,False,False,candidate_isotope_or_adduct
